text,intent,language
lGNOKXLRDa0TViD55RuGL8DXmbQbDKyQuVyt67ZM,No Intent,unknown
Bye for now!,goodbye,en
Goodbye for now!,goodbye,en
Можете ли вы подсказать мне текущее время?,get_time,ru
47115919303,No Intent,unknown
"Извините, вы не могли бы сказать мне текущее время?",get_time,ru
Würden Sie mir die Uhrzeit verraten?,get_time,de
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
34931976506789103,No Intent,unknown
May I ask for the current time from you?,get_time,en
She sells seashells by the seashore.,No Intent,unknown
Можете ли вы поделиться со мной сегодняшней датой?,get_date,ru
How are you doing today?,greet,en
96408,No Intent,unknown
"Könnten Sie mir sagen, wie spät es jetzt ist?",get_time,de
"unknown:Привет, как ваши дела?",greet,unknown
unknown:So long!,goodbye,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
02287630246048614,No Intent,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
280409997712,No Intent,unknown
She sells seashells by the seashore.,No Intent,unknown
76572839440342047589,No Intent,unknown
49185320051995911618,No Intent,unknown
"Hi, how are you coping?",greet,en
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
Peace and love!,goodbye,en
unknown:Привет!,greet,unknown
Catch you later!,goodbye,en
Fla1NaHi7rC13RlZYHajrVYFI6E2eiATpMayJcDUs0oJ5vWX1fIRRc5s4tJVUrtUzRRUUG2YH,No Intent,unknown
До скорого!,goodbye,ru
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
4896221282,No Intent,unknown
Hbzrf91JEaKoe1uHSrXmXLV3MUIPhC2OH37gpz48z2Kkr1xsOkgvE3to3valJiNUetRdwovvzTLTu8xan8i7pYjX75Lt9j,No Intent,unknown
Будь здоров!,goodbye,ru
"Не могли бы вы сказать мне, сколько времени?",get_time,ru
OwhfgteLAk5PYE9pXheyvNOTW04wYmoPNtpUIbeclQhAFCPxVkUdHssTiK3Yeqbt2h263v3bbzNpvq9ByaNr49MTAf6k,No Intent,unknown
Any idea what the date is today?,get_date,en
Könnten Sie mir bitte das heutige Datum angeben?,get_date,de
227856,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
"Könnten Sie mir bitte sagen, wie spät es ist?",get_time,de
Wie spät ist es jetzt auf Ihrer Uhr?,get_time,de
Catch you on the flip side!,goodbye,en
0415046158812,No Intent,unknown
"Can you share the time with me, please?",get_time,en
Как ваши дела сегодня?,greet,ru
Какова дата для сегодняшнего дня?,get_date,ru
40726777972755,No Intent,unknown
What's the date as per your calendar today?,get_date,en
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
Хотите поделиться сегодняшней датой со мной?,get_date,ru
88322311569066655953,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
Darf ich nach der Uhrzeit fragen?,get_time,de
991978313,No Intent,unknown
"Can you fill me in on the time, please?",get_time,en
"Сколько времени, пожалуйста?",get_time,ru
unknown:Как дела?,greet,unknown
qaV0n96gwoYh4hikJ1CEN4z7wBCAs7BojnkThXse5rSGsoYxbUSTlGfnXWW9Kaq3nw1cOTKYl1,No Intent,unknown
"unknown:Later, gator!",goodbye,unknown
nV2T4d3xebXPBNTjRUbiECkBkfgynIJBvcfaHgu7ectQrwvEi2dowtfzmC8uS,No Intent,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
5819517,No Intent,unknown
83234,No Intent,unknown
Bis bald!,goodbye,en
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
"Can you share the time with me, please?",get_time,en
See you later!,goodbye,en
wqYKQivZoGzZhDUQ2jkCh,No Intent,unknown
Можете ли вы помочь мне и проверить время?,get_time,ru
Guten Morgen!,greet,de
The quick brown fox jumps over the lazy dog.,No Intent,unknown
"У вас есть секунда, чтобы сказать мне, который час?",get_time,ru
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
She sells seashells by the seashore.,No Intent,unknown
1wbpCwFfxfI0DAih2oSKFd5Ee4WO9wjlZ3SSPZS0h20nZ,No Intent,unknown
YE4UD8KxjhbFaqLjaZGjcRmXdgvmju3PjYYOe,No Intent,unknown
Would you be so kind as to let me know the time?,get_time,en
unknown:Пока!,goodbye,unknown
Würden Sie mir das heutige Datum verraten?,get_date,de
Какова сегодняшняя дата по вашему календарю?,get_date,ru
5149977951,No Intent,unknown
До свидания на данный момент!,goodbye,ru
Всего наилучшего!,goodbye,ru
065100812226583,No Intent,unknown
Darf ich nach dem heutigen Datum fragen?,get_date,de
Tally-ho!,goodbye,en
The quick brown fox jumps over the lazy dog.,No Intent,unknown
03236,No Intent,unknown
17855259849781866868,No Intent,unknown
Could you inform me of the date today?,get_date,en
unknown:Stay safe!,goodbye,unknown
Tschüssi!,goodbye,de
17855259849781866868,No Intent,unknown
"Könnten Sie mir sagen, wie spät es ist?",get_time,de
Какая сегодня дата?,get_date,ru
9M08iJb9M3YuJkWiASUrg320yLfdLIlMEBp0k60yuTVun0zMJj7ncqV0Xz15mImbDs4J,No Intent,unknown
Приветствую!,greet,ru
Какова дата для сегодняшнего дня?,get_date,ru
RgLGSdmmrmIvh2PeAgJapHbfjeCNsH5e4FWX8BfPdbn4ZD,No Intent,unknown
Wie sieht das Datum für heute aus?,get_date,de
Не могли бы вы просветить меня на сегодняшнюю дату?,get_date,ru
Осторожнее!,goodbye,ru
wqYKQivZoGzZhDUQ2jkCh,No Intent,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
Bleib in Kontakt!,goodbye,de
357593,No Intent,unknown
Bleib in Kontakt!,goodbye,de
Есть ли у вас шанс сказать мне сегодняшнюю дату?,get_date,ru
HRmIY1GiT9GJ7Vjk8ytxiUPD9FqJFKIbsCgFgg9ILfbFg4k9d1aX9RajZWDhJGcYrAWKmFqPpjHdoAlg0NNwJ24YObTWcP3gvu,No Intent,unknown
22111288993722173,No Intent,unknown
"Не могли бы вы сказать мне, который час сейчас?",get_time,ru
"To be or not to be, that is the question.",No Intent,unknown
Wie spät ist es Ihrer Meinung nach?,get_time,de
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
58375818022904,No Intent,unknown
3440931556388,No Intent,unknown
"Не могли бы вы сообщить мне, какой сегодня день месяца?",get_date,ru
Catch you later!,goodbye,en
Any insights on today's date?,get_date,en
LPCrbz9LUGhxKSJ28uhOlfMSp0U9IieIuPi2zTkqxeQqMeXZdJHcR1olswBTIjrbHXc0SJopstGC0aBmtRnN,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
476819343038,No Intent,unknown
0415046158812,No Intent,unknown
40726777972755,No Intent,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
7J0UegY9OCsxY37nKZ3yOSGJKeEqYs5LRFpPO4J63z5ZD37IAa8sq3FZAMGCrqj,No Intent,unknown
unknown:Greetings!,greet,unknown
Добрый вечер!,greet,ru
srvG34aK4KlLC0qCZ7QQjO3sNp9Ch4yp72I5ZThyXlMlSIsFVsvg2odb9w5wczNLeViAZAPUztINvRT,No Intent,unknown
3440931556388,No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
"Hey, how's your week been?",greet,en
She sells seashells by the seashore.,No Intent,unknown
"Could you provide me with the current time, please?",get_time,en
Do you know what the date is today?,get_date,en
Tschüss!,goodbye,de
Есть ли у вас представление о сегодняшней дате?,get_date,ru
Können Sie mir das Datum für heute mitteilen?,get_date,de
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
"Можете ли вы, пожалуйста, предоставить мне сегодняшнюю дату?",get_date,ru
Какое сегодня число по календарю?,get_date,ru
"Не могли бы вы сообщить мне, какой сегодня день месяца?",get_date,ru
"Hey, how's your week been?",greet,en
6071932391,No Intent,unknown
816027111160061,No Intent,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
"Gibt es eine Chance, dass Sie mir das heutige Datum sagen könnten?",get_date,de
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
"Можете ли вы уточнить, который час?",get_time,ru
All work and no play makes Jack a dull boy.,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
"Привет, как ваша неделя проходит?",greet,ru
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
unknown:Cheers!,goodbye,unknown
Any insights on today's date?,get_date,en
"Haben Sie einen Moment, um mir die Uhrzeit zu sagen?",get_time,de
All work and no play makes Jack a dull boy.,No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
How's it going?,greet,en
She sells seashells by the seashore.,No Intent,unknown
Bis bald!,goodbye,en
"Hi, how have you been?",greet,en
Would you mind sharing the time with me?,get_time,en
Have a good one!,goodbye,en
Any idea about today's date?,get_date,en
Würden Sie mir freundlicherweise die Uhrzeit mitteilen?,get_time,de
Guten Tag!,greet,de
65135406,No Intent,unknown
Как ваш день до сих пор проходит?,greet,ru
v4404w9dcipn8J7dzNKlFrDCuiA7kadu9PQRN3vN,No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
Прощай!,goodbye,ru
Wie könnte die Uhrzeit im Moment sein?,get_time,de
844878263750254,No Intent,unknown
How are you holding up?,greet,en
"unknown:Bis später, Alligator!",goodbye,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
"Wissen Sie zufällig, wie spät es ist?",get_time,de
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
k56PYHv2VCWIvlNNUvrRmL8zmHhU5Gih6kdJo0KoVYZJLKpoTKc8ipyFQ6nJ1Jk6pScNMSp6M8JgvYVbsetl,No Intent,unknown
Wir sehen uns!,goodbye,de
Könnten Sie mir das Datum für heute nennen?,get_date,de
unknown:Take it sleazy!,goodbye,unknown
91008784,No Intent,unknown
Есть ли обновления о сегодняшней дате?,get_date,ru
Gut getroffen!,greet,de
Darf ich nach der Uhrzeit fragen?,get_time,de
unknown:Bye-bye!,goodbye,unknown
"Извините, вы не могли бы сказать мне текущее время?",get_time,ru
s6zIUNEomiAMHMqb0gN2KK2mJL452kcgXMunzwj1Rd4e47kMeEEDewnU74RczwIfON4oQ1Tu,No Intent,unknown
unknown:Cheers!,goodbye,unknown
Haben Sie irgendwelche Informationen über das heutige Datum?,get_date,de
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
wn7qElYzq4Rkqji9tv7rEyhUyk0mNwj,No Intent,unknown
Would you mind sharing the time with me?,get_time,en
"Hey, wie geht es dir?",greet,de
"Schön, dich anzutreffen!",greet,de
Приятно познакомиться!,greet,ru
Bleib gesund!,goodbye,de
627881976540568939,No Intent,unknown
"Wissen Sie zufällig, welches Datum heute ist?",get_date,de
"To be or not to be, that is the question.",No Intent,unknown
Вы не могли бы сказать мне время?,get_time,ru
У вас есть время на руках?,get_time,ru
To infinity and beyond!,goodbye,en
unknown:Пока!,goodbye,unknown
Könnten Sie bitte die Uhrzeit für mich überprüfen?,get_time,de
"Wissen Sie zufällig, wie spät es ist?",get_time,de
Einen schönen guten Morgen!,greet,de
Was ist los?,greet,en
До следующей встречи!,goodbye,ru
"Есть ли у вас представление, какое сегодня число?",get_date,ru
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
unknown:Toodle-oo!,goodbye,unknown
"unknown:Hi, how's your day?",greet,unknown
Bis zum nächsten Mal!,goodbye,de
796312565,No Intent,unknown
"Können Sie mich über die Uhrzeit aufklären, bitte?",get_time,de
I2A3d2ugOcFzZQM1V88A5UCcfpAb36kqMP4Qj7t2RHX8tc8t45xGEY73,No Intent,unknown
08996479865976504,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
unknown:Как ваши дела?,greet,unknown
Could you check and confirm today's date?,get_date,en
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
"Haben Sie einen Moment, um mir die Uhrzeit zu sagen?",get_time,de
Good afternoon!,greet,en
Do you have a second to tell me what time it is?,get_time,en
0662636,No Intent,unknown
Frieden und Liebe!,goodbye,de
Frieden und Liebe!,goodbye,de
До скорого!,goodbye,ru
gnOOhLWKCBL4vrfKicjtIqUwbZUpmL74c2uD7FVpNWzRzsvPI,No Intent,unknown
She sells seashells by the seashore.,No Intent,unknown
unknown:Good evening!,greet,unknown
iyLlvXGUw8sUBthttuRAREnkT,No Intent,unknown
She sells seashells by the seashore.,No Intent,unknown
Легкой походки!,goodbye,ru
All work and no play makes Jack a dull boy.,No Intent,unknown
"Hey, nice to run into you!",greet,en
Есть ли у вас сегодняшняя дата под рукой?,get_date,ru
4898465463978,No Intent,unknown
Как ваш день до сих пор проходит?,greet,ru
Jq5KcyUJpzIVLvdo4Bbb3uxB7TG,No Intent,unknown
Can you tell me today's date?,get_date,en
B0PXE8cV9tpUvB3BpLvUP,No Intent,unknown
unknown:Prost!,goodbye,unknown
Good to meet you!,greet,en
Tschüss!,goodbye,de
All work and no play makes Jack a dull boy.,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
"Haben Sie eine Vorstellung, welches Datum heute ist?",get_date,de
889488439056284,No Intent,unknown
Всего наилучшего!,goodbye,ru
Könnten Sie bitte die Uhrzeit für mich überprüfen?,get_time,de
t893dhTuseISOb1pITbOvIxSorOn76w6llXdBQPfMYAQxYJSboNYxy2JHlwiG0GtbGLHrlqrElKYqZxGGH9GXoO65t61m2pSKb,No Intent,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
Какое сегодня число по календарю?,get_date,ru
Bis später!,goodbye,de
RAnR6wx2s4OivHzduj1zxA95RS2zuSambE6nIP12HYP4wmstoH5,No Intent,unknown
unknown:Adios!,goodbye,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
unknown:Until next time!,goodbye,unknown
"Знаете ли вы, который час?",get_time,ru
DesP7jPGT9WFvXW2Idcamo26a9EOSazorc2HmOeEFRWr4KRETiQlnLMW5r,No Intent,unknown
85695468110693223,No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
0DgYe5w0R6Z0OoDg9cj8yu1a1c421ZWMMkX9ubCJhPLPros6v0UKzQHb7DVbnNmHS4JbsWvr608SyWEz07HI5fi,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
"Можете ли вы поделиться со мной временем, пожалуйста?",get_time,ru
How have you been?,greet,en
7886451,No Intent,unknown
"Можете ли вы рассказать мне, какая сегодня дата?",get_date,ru
The quick brown fox jumps over the lazy dog.,No Intent,unknown
"unknown:Привет, как ваши дела?",greet,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
cGcVjDEwKSjh5btFT1RbzJilZ3hvwtFgyhp5UUx61oXLPi0ARddTQKI,No Intent,unknown
Could you check and confirm today's date?,get_date,en
"To be or not to be, that is the question.",No Intent,unknown
Gut getroffen!,greet,de
Можете ли вы раскрыть сегодняшнюю дату мне?,get_date,ru
unknown:Привет!,greet,unknown
iyLlvXGUw8sUBthttuRAREnkT,No Intent,unknown
Have a great day!,goodbye,en
Mind telling me the date for today?,get_date,en
0662636,No Intent,unknown
Well hello there!,greet,en
4329744183,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
Can you clue me in on the time right now?,get_time,en
Не могли бы вы любезно сказать мне время?,get_time,ru
qaV0n96gwoYh4hikJ1CEN4z7wBCAs7BojnkThXse5rSGsoYxbUSTlGfnXWW9Kaq3nw1cOTKYl1,No Intent,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
d5tqpn5RD1tfOH1husBYgDk0JZnRxUEmDxjQY3DjeNqGQYK23SmM4CGeHqI1gQBg7EKU6o5IRJptKjmDV5BZLiJWn,No Intent,unknown
273637953139778523,No Intent,unknown
unknown:Hasta la vista!,goodbye,unknown
unknown:Hallo!,greet,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Fla1NaHi7rC13RlZYHajrVYFI6E2eiATpMayJcDUs0oJ5vWX1fIRRc5s4tJVUrtUzRRUUG2YH,No Intent,unknown
До бесконечности и дальше!,goodbye,ru
The quick brown fox jumps over the lazy dog.,No Intent,unknown
Сохраняйте веру!,goodbye,ru
What's the date today?,get_date,en
329995268589103,No Intent,unknown
unknown:Until next time!,goodbye,unknown
"Würden Sie so freundlich sein, mir die Uhrzeit mitzuteilen?",get_time,de
Mind letting me know what the date is today?,get_date,en
"Hey, wie läuft deine Woche?",greet,de
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
Wie sieht das Datum auf Ihrem Kalender für heute aus?,get_date,de
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
"So long, farewell!",goodbye,en
Would you be able to tell me the time right now?,get_time,en
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
She sells seashells by the seashore.,No Intent,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
vGci5zqm4uol7zR6Gjjse8ZGNTXxnEk3TXoV,No Intent,unknown
"Привет, как ваша неделя проходит?",greet,ru
Do you have a second to tell me what time it is?,get_time,en
361282566082355710,No Intent,unknown
935652072454502,No Intent,unknown
Guten Tag!,greet,de
Можете ли вы раскрыть сегодняшнюю дату мне?,get_date,ru
srvG34aK4KlLC0qCZ7QQjO3sNp9Ch4yp72I5ZThyXlMlSIsFVsvg2odb9w5wczNLeViAZAPUztINvRT,No Intent,unknown
Здравствуйте!,greet,ru
"To be or not to be, that is the question.",No Intent,unknown
V1JQtvHOK4n04Yy4QAJGRIsBfd7SuK6x8mblBnSuMZhbf0DBnH6JM,No Intent,unknown
42404,No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
Wie geht's?,greet,de
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
Каково время в данный момент?,get_time,ru
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
Какова сегодняшняя дата по вашему календарю?,get_date,ru
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
What day of the month is it today?,get_date,en
6071932391,No Intent,unknown
Есть ли у вас шанс сказать мне сегодняшнюю дату?,get_date,ru
"Could you check the time for me, please?",get_time,en
What's the date according to your calendar today?,get_date,en
ruF1icAit3FZoztekeoJKMlFRyo2,No Intent,unknown
gA9WB1KGb0o6ey8xcp6DRgtInsOboNsxD2h98FYAbCGpniNoBc6rRL544qFaEb0l,No Intent,unknown
Einen schönen guten Morgen!,greet,de
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
Well hello there!,greet,en
4898465463978,No Intent,unknown
6w5xG9poo4MAe2Nj7DeGokJvfxu5GOItgAdpHm2a,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Can you let me know what time it is?,get_time,en
"To be or not to be, that is the question.",No Intent,unknown
QbnBjy4hZwOUuEoYgrWK,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
"Можете ли вы рассказать мне время, пожалуйста?",get_time,ru
"Hi, how have you been?",greet,en
What's up?,greet,en
58658303876673266,No Intent,unknown
"Привет, как вам жизнь?",greet,ru
Можете ли вы сказать мне сегодняшнюю дату?,get_date,ru
Würden Sie mir die Uhrzeit verraten?,get_time,de
91008784,No Intent,unknown
Guten Tag!,greet,de
The quick brown fox jumps over the lazy dog.,No Intent,unknown
03236,No Intent,unknown
Как ваш день до сих пор проходит?,greet,ru
She sells seashells by the seashore.,No Intent,unknown
"Привет, что нового?",greet,ru
397239449,No Intent,unknown
Könnten Sie mir bitte Informationen über das heutige Datum geben?,get_date,de
61413700315,No Intent,unknown
52858329614,No Intent,unknown
Can you check the time for me?,get_time,en
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
YE4UD8KxjhbFaqLjaZGjcRmXdgvmju3PjYYOe,No Intent,unknown
Könnten Sie mir das Datum für heute nennen?,get_date,de
Какова сегодняшняя дата по вашему календарю?,get_date,ru
"To be or not to be, that is the question.",No Intent,unknown
All the best!,goodbye,en
All the best!,goodbye,en
"Можете ли вы, пожалуйста, предоставить мне сегодняшнюю дату?",get_date,ru
Any intel on today's date?,get_date,en
065100812226583,No Intent,unknown
579225629249,No Intent,unknown
Do you have a moment to tell me the time?,get_time,en
All work and no play makes Jack a dull boy.,No Intent,unknown
1wbpCwFfxfI0DAih2oSKFd5Ee4WO9wjlZ3SSPZS0h20nZ,No Intent,unknown
"Можете ли вы рассказать мне, какая сегодня дата?",get_date,ru
Might I inquire about the time?,get_time,en
Какова дата по вашему календарю сегодня?,get_date,ru
"Können Sie mir sagen, wie spät es jetzt ist?",get_time,de
"To be or not to be, that is the question.",No Intent,unknown
Всего наилучшего!,goodbye,ru
Peace and love!,goodbye,en
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
9820637864732,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
X0OIWIpcDaSBIfI6t6Q5oPo6K4AK9T1ufdSu3C5Lo,No Intent,unknown
Можете ли вы сообщить мне сегодняшнюю дату?,get_date,ru
"Could you check the time for me, please?",get_time,en
All work and no play makes Jack a dull boy.,No Intent,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
unknown:Cheers!,goodbye,unknown
unknown:Till we meet again!,goodbye,unknown
Could you check and confirm today's date?,get_date,en
The quick brown fox jumps over the lazy dog.,No Intent,unknown
unknown:Как обстоят дела с временем?,get_time,unknown
Nimm es leicht!,goodbye,de
Auf Wiedersehen für jetzt!,goodbye,de
Есть ли у вас шанс сказать мне сегодняшнюю дату?,get_date,ru
The quick brown fox jumps over the lazy dog.,No Intent,unknown
wqYKQivZoGzZhDUQ2jkCh,No Intent,unknown
64853562142,No Intent,unknown
Haben Sie irgendwelche Informationen über das heutige Datum?,get_date,de
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
Could you inform me of the current time?,get_time,en
21680230889888,No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
Wie läuft dein Tag bisher?,greet,de
"Hi, how's life treating you?",greet,en
"Haben Sie einen Moment, um mir die Uhrzeit zu sagen?",get_time,de
40157831846,No Intent,unknown
2475055429,No Intent,unknown
36296844313,No Intent,unknown
MEooOm9lv2G1ZrNdj8wKGMbmRLqeicmm107xko2mK3O6B0K2YafjcARwsCrqpU,No Intent,unknown
How's it going?,greet,en
RcnzmnIXYEA81gKGJnMcjDEVduftgp59tTzKZgItOXYFVzo41of58LXtRDXhsf,No Intent,unknown
02287630246048614,No Intent,unknown
agtVUht1eyvG8eD4exgU7XmQuXkmtxXqtSZr9jXYC5iRXIe1bFqSgWhWHHlcaVh4g9O5jFtZS,No Intent,unknown
Catch you on the flip side!,goodbye,en
"To be or not to be, that is the question.",No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
Hbzrf91JEaKoe1uHSrXmXLV3MUIPhC2OH37gpz48z2Kkr1xsOkgvE3to3valJiNUetRdwovvzTLTu8xan8i7pYjX75Lt9j,No Intent,unknown
Рад вас видеть!,greet,ru
Have a good one!,goodbye,en
"Wissen Sie zufällig, welches Datum heute ist?",get_date,de
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Have a great day!,goodbye,en
Есть ли у вас какие-либо детали о сегодняшней дате?,get_date,ru
0DgYe5w0R6Z0OoDg9cj8yu1a1c421ZWMMkX9ubCJhPLPros6v0UKzQHb7DVbnNmHS4JbsWvr608SyWEz07HI5fi,No Intent,unknown
4638567990306105819,No Intent,unknown
Welcher Tag des Monats ist heute?,get_date,de
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
Увидимся позже!,goodbye,ru
"Не могли бы вы сказать мне, сколько времени?",get_time,ru
Keep the faith!,goodbye,en
"What's the time, please?",get_time,en
9M08iJb9M3YuJkWiASUrg320yLfdLIlMEBp0k60yuTVun0zMJj7ncqV0Xz15mImbDs4J,No Intent,unknown
Guten Morgen!,greet,de
The quick brown fox jumps over the lazy dog.,No Intent,unknown
Good to meet you!,greet,en
4051985650806,No Intent,unknown
unknown:Привет!,greet,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
rxtDq0HM4EqkPKqSHQFREm6rlZt2hfvG8Q5TPlJN0rxwSDA6ws4RcXBEiE6GtzQSjDPfcXDb2PX6yXuuBi50huzm6Ul3jnPT,No Intent,unknown
40726777972755,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
293023523066379,No Intent,unknown
Доброе утро!,greet,ru
Könnten Sie mich über die aktuelle Uhrzeit informieren?,get_time,de
t2dWK8mAPagaHkunq43pfIGar0Mk0RXhyBetpuYz46ngVcu3Nbf1FUcSMWKjeRx1WBBKO415W,No Intent,unknown
Рад вас видеть!,greet,ru
Mind telling me the date for today?,get_date,en
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
She sells seashells by the seashore.,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
3089587136067,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
